City,Country,Latitude,Longitude,Year,Month,Temperature
Bangalore,India,12.97,77.59,1959,6,23.99
Bangalore,India,12.97,77.59,1959,7,23.12
Bangalore,India,12.97,77.59,1959,8,23.5
Bangalore,India,12.97,77.59,1959,9,23.77
Bangalore,India,12.97,77.59,1959,10,22.71
Bangalore,India,12.97,77.59,1959,11,20.32
Bangalore,India,12.97,77.59,1959,12,18.43
Bangalore,India,12.97,77.59,1960,1,19.84
Bangalore,India,12.97,77.59,1960,2,22.93
Bangalore,India,12.97,77.59,1960,3,26.64
Bangalore,India,12.97,77.59,1960,4,28.27
Bangalore,India,12.97,77.59,1960,5,27.86
Bangalore,India,12.97,77.59,1960,6,24.31
Bangalore,India,12.97,77.59,1960,7,23.6
Bangalore,India,12.97,77.59,1960,8,22.79
Bangalore,India,12.97,77.59,1960,9,22.89
Bangalore,India,12.97,77.59,1960,10,22.53
Bangalore,India,12.97,77.59,1960,11,21.16
Bangalore,India,12.97,77.59,1960,12,18.59
Bangalore,India,12.97,77.59,1961,1,20.6
Bangalore,India,12.97,77.59,1961,2,21.95
Bangalore,India,12.97,77.59,1961,3,26.95
Bangalore,India,12.97,77.59,1961,4,29.41
Bangalore,India,12.97,77.59,1961,5,28.33
Bangalore,India,12.97,77.59,1961,6,26.08
Bangalore,India,12.97,77.59,1961,7,23.44
Bangalore,India,12.97,77.59,1961,8,22.5
Bangalore,India,12.97,77.59,1961,9,23.13
Bangalore,India,12.97,77.59,1961,10,21.95
Bangalore,India,12.97,77.59,1961,11,21.14
Bangalore,India,12.97,77.59,1961,12,18.61
Bangalore,India,12.97,77.59,1962,1,20.86
Bangalore,India,12.97,77.59,1962,2,22.83
Bangalore,India,12.97,77.59,1962,3,27.13
Bangalore,India,12.97,77.59,1962,4,28.77
Bangalore,India,12.97,77.59,1962,5,29.43
Bangalore,India,12.97,77.59,1962,6,23.99
Bangalore,India,12.97,77.59,1962,7,24.5
Bangalore,India,12.97,77.59,1962,8,23.79
Bangalore,India,12.97,77.59,1962,9,23.55
Bangalore,India,12.97,77.59,1962,10,23.47
Bangalore,India,12.97,77.59,1962,11,21.49
Bangalore,India,12.97,77.59,1962,12,17.87
Bangalore,India,12.97,77.59,1963,1,20.04
Bangalore,India,12.97,77.59,1963,2,23.83
Bangalore,India,12.97,77.59,1963,3,27.2
Bangalore,India,12.97,77.59,1963,4,28.25
Bangalore,India,12.97,77.59,1963,5,28.2
Bangalore,India,12.97,77.59,1963,6,25.43
Bangalore,India,12.97,77.59,1963,7,24.11
Bangalore,India,12.97,77.59,1963,8,23.19
Bangalore,India,12.97,77.59,1963,9,23.9
Bangalore,India,12.97,77.59,1963,10,22.98
Bangalore,India,12.97,77.59,1963,11,20.04
Bangalore,India,12.97,77.59,1963,12,18.59
Bangalore,India,12.97,77.59,1964,1,21.35
Bangalore,India,12.97,77.59,1964,2,23.06
Bangalore,India,12.97,77.59,1964,3,27.08
Bangalore,India,12.97,77.59,1964,4,29.04
Bangalore,India,12.97,77.59,1964,5,29.58
Bangalore,India,12.97,77.59,1964,6,25.39
Bangalore,India,12.97,77.59,1964,7,24.81
Bangalore,India,12.97,77.59,1964,8,23.14
Bangalore,India,12.97,77.59,1964,9,23.46
Bangalore,India,12.97,77.59,1964,10,22.19
Bangalore,India,12.97,77.59,1964,11,22.29
Bangalore,India,12.97,77.59,1964,12,18.43
Bangalore,India,12.97,77.59,1965,1,20.42
Bangalore,India,12.97,77.59,1965,2,22.5
Bangalore,India,12.97,77.59,1965,3,26.86
Bangalore,India,12.97,77.59,1965,4,28.68
Bangalore,India,12.97,77.59,1965,5,27.84
Bangalore,India,12.97,77.59,1965,6,23.89
Bangalore,India,12.97,77.59,1965,7,22.89
Bangalore,India,12.97,77.59,1965,8,23.85
Bangalore,India,12.97,77.59,1965,9,22.5
Bangalore,India,12.97,77.59,1965,10,23.42
Bangalore,India,12.97,77.59,1965,11,22.12
Bangalore,India,12.97,77.59,1965,12,18.91
Bangalore,India,12.97,77.59,1966,1,19.79
Bangalore,India,12.97,77.59,1966,2,23.13
Bangalore,India,12.97,77.59,1966,3,28.11
Bangalore,India,12.97,77.59,1966,4,29.42
Bangalore,India,12.97,77.59,1966,5,27.92
Bangalore,India,12.97,77.59,1966,6,24.63
Bangalore,India,12.97,77.59,1966,7,22.52
Bangalore,India,12.97,77.59,1966,8,23.76
Bangalore,India,12.97,77.59,1966,9,23.57
Bangalore,India,12.97,77.59,1966,10,23.07
Bangalore,India,12.97,77.59,1966,11,20.7
Bangalore,India,12.97,77.59,1966,12,18.67
Bangalore,India,12.97,77.59,1967,1,20.68
Bangalore,India,12.97,77.59,1967,2,24.17
Bangalore,India,12.97,77.59,1967,3,26.86
Bangalore,India,12.97,77.59,1967,4,29.63
Bangalore,India,12.97,77.59,1967,5,26.85
Bangalore,India,12.97,77.59,1967,6,23.9
Bangalore,India,12.97,77.59,1967,7,23.28
Bangalore,India,12.97,77.59,1967,8,22.67
Bangalore,India,12.97,77.59,1967,9,22.65
Bangalore,India,12.97,77.59,1967,10,22.84
Bangalore,India,12.97,77.59,1967,11,21.51
Bangalore,India,12.97,77.59,1967,12,19.17
Bangalore,India,12.97,77.59,1968,1,18.76
Bangalore,India,12.97,77.59,1968,2,21.84
Bangalore,India,12.97,77.59,1968,3,26.9
Bangalore,India,12.97,77.59,1968,4,29.64
Bangalore,India,12.97,77.59,1968,5,26.4
Bangalore,India,12.97,77.59,1968,6,23.97
Bangalore,India,12.97,77.59,1968,7,22.96
Bangalore,India,12.97,77.59,1968,8,24.3
Bangalore,India,12.97,77.59,1968,9,23.05
Bangalore,India,12.97,77.59,1968,10,23.59
Bangalore,India,12.97,77.59,1968,11,21.42
Bangalore,India,12.97,77.59,1968,12,17.83
Bangalore,India,12.97,77.59,1969,1,20.88
Bangalore,India,12.97,77.59,1969,2,23.49
Bangalore,India,12.97,77.59,1969,3,27.7
Bangalore,India,12.97,77.59,1969,4,32.09
Bangalore,India,12.97,77.59,1969,5,26.88
Bangalore,India,12.97,77.59,1969,6,25.55
Bangalore,India,12.97,77.59,1969,7,23.14
Bangalore,India,12.97,77.59,1969,8,23.54
Bangalore,India,12.97,77.59,1969,9,23.31
Bangalore,India,12.97,77.59,1969,10,23.05
Bangalore,India,12.97,77.59,1969,11,20.94
Bangalore,India,12.97,77.59,1969,12,19.57
Bangalore,India,12.97,77.59,1970,1,19.3
Bangalore,India,12.97,77.59,1970,2,23.89
Bangalore,India,12.97,77.59,1970,3,27.07
Bangalore,India,12.97,77.59,1970,4,28.57
Bangalore,India,12.97,77.59,1970,5,28.04
Bangalore,India,12.97,77.59,1970,6,25.24
Bangalore,India,12.97,77.59,1970,7,22.99
Bangalore,India,12.97,77.59,1970,8,23.61
Bangalore,India,12.97,77.59,1970,9,22.85
Bangalore,India,12.97,77.59,1970,10,23.89
Bangalore,India,12.97,77.59,1970,11,21.84
Bangalore,India,12.97,77.59,1970,12,20.65
Bangalore,India,12.97,77.59,1971,1,20.26
Bangalore,India,12.97,77.59,1971,2,23.85
Bangalore,India,12.97,77.59,1971,3,27.45
Bangalore,India,12.97,77.59,1971,4,30.29
Bangalore,India,12.97,77.59,1971,5,27.87
Bangalore,India,12.97,77.59,1971,6,24.9
Bangalore,India,12.97,77.59,1971,7,23.24
Bangalore,India,12.97,77.59,1971,8,23.33
Bangalore,India,12.97,77.59,1971,9,23.44
Bangalore,India,12.97,77.59,1971,10,23.55
Bangalore,India,12.97,77.59,1971,11,21.3
Bangalore,India,12.97,77.59,1971,12,19.53
Bangalore,India,12.97,77.59,1972,1,21.5
Bangalore,India,12.97,77.59,1972,2,24.09
Bangalore,India,12.97,77.59,1972,3,28.0
Bangalore,India,12.97,77.59,1972,4,29.08
Bangalore,India,12.97,77.59,1972,5,27.77
Bangalore,India,12.97,77.59,1972,6,25.06
Bangalore,India,12.97,77.59,1972,7,24.01
Bangalore,India,12.97,77.59,1972,8,24.43
Bangalore,India,12.97,77.59,1972,9,22.97
Bangalore,India,12.97,77.59,1972,10,23.24
Bangalore,India,12.97,77.59,1972,11,20.25
Bangalore,India,12.97,77.59,1972,12,19.12
Bangalore,India,12.97,77.59,1973,1,21.11
Bangalore,India,12.97,77.59,1973,2,23.09
Bangalore,India,12.97,77.59,1973,3,27.86
Bangalore,India,12.97,77.59,1973,4,29.28
Bangalore,India,12.97,77.59,1973,5,28.64
Bangalore,India,12.97,77.59,1973,6,23.61
Bangalore,India,12.97,77.59,1973,7,23.47
Bangalore,India,12.97,77.59,1973,8,21.32
Bangalore,India,12.97,77.59,1973,9,23.28
Bangalore,India,12.97,77.59,1973,10,22.27
Bangalore,India,12.97,77.59,1973,11,22.26
Bangalore,India,12.97,77.59,1973,12,19.96
Bangalore,India,12.97,77.59,1974,1,20.76
Bangalore,India,12.97,77.59,1974,2,24.5
Bangalore,India,12.97,77.59,1974,3,26.77
Bangalore,India,12.97,77.59,1974,4,30.66
Bangalore,India,12.97,77.59,1974,5,29.08
Bangalore,India,12.97,77.59,1974,6,24.27
Bangalore,India,12.97,77.59,1974,7,24.23
Bangalore,India,12.97,77.59,1974,8,22.66
Bangalore,India,12.97,77.59,1974,9,22.85
Bangalore,India,12.97,77.59,1974,10,23.01
Bangalore,India,12.97,77.59,1974,11,21.06
Bangalore,India,12.97,77.59,1974,12,18.69
Bangalore,India,12.97,77.59,1975,1,21.31
Bangalore,India,12.97,77.59,1975,2,23.27
Bangalore,India,12.97,77.59,1975,3,27.7
Bangalore,India,12.97,77.59,1975,4,29.05
Bangalore,India,12.97,77.59,1975,5,27.18
Bangalore,India,12.97,77.59,1975,6,24.64
Bangalore,India,12.97,77.59,1975,7,22.11
Bangalore,India,12.97,77.59,1975,8,23.4
Bangalore,India,12.97,77.59,1975,9,22.49
Bangalore,India,12.97,77.59,1975,10,24.84
Bangalore,India,12.97,77.59,1975,11,22.09
Bangalore,India,12.97,77.59,1975,12,19.52
Bangalore,India,12.97,77.59,1976,1,21.35
Bangalore,India,12.97,77.59,1976,2,22.88
Bangalore,India,12.97,77.59,1976,3,27.85
Bangalore,India,12.97,77.59,1976,4,29.61
Bangalore,India,12.97,77.59,1976,5,28.65
Bangalore,India,12.97,77.59,1976,6,25.36
Bangalore,India,12.97,77.59,1976,7,23.98
Bangalore,India,12.97,77.59,1976,8,23.67
Bangalore,India,12.97,77.59,1976,9,22.31
Bangalore,India,12.97,77.59,1976,10,22.8
Bangalore,India,12.97,77.59,1976,11,21.38
Bangalore,India,12.97,77.59,1976,12,19.53
Bangalore,India,12.97,77.59,1977,1,19.69
Bangalore,India,12.97,77.59,1977,2,25.17
Bangalore,India,12.97,77.59,1977,3,28.55
Bangalore,India,12.97,77.59,1977,4,29.91
Bangalore,India,12.97,77.59,1977,5,28.54
Bangalore,India,12.97,77.59,1977,6,24.34
Bangalore,India,12.97,77.59,1977,7,22.82
Bangalore,India,12.97,77.59,1977,8,23.54
Bangalore,India,12.97,77.59,1977,9,23.67
Bangalore,India,12.97,77.59,1977,10,22.62
Bangalore,India,12.97,77.59,1977,11,21.72
Bangalore,India,12.97,77.59,1977,12,19.38
Bangalore,India,12.97,77.59,1978,1,19.17
Bangalore,India,12.97,77.59,1978,2,22.9
Bangalore,India,12.97,77.59,1978,3,27.21
Bangalore,India,12.97,77.59,1978,4,30.83
Bangalore,India,12.97,77.59,1978,5,28.89
Bangalore,India,12.97,77.59,1978,6,23.57
Bangalore,India,12.97,77.59,1978,7,23.84
Bangalore,India,12.97,77.59,1978,8,22.42
Bangalore,India,12.97,77.59,1978,9,24.26
Bangalore,India,12.97,77.59,1978,10,23.17
Bangalore,India,12.97,77.59,1978,11,21.44
Bangalore,India,12.97,77.59,1978,12,20.43
Bangalore,India,12.97,77.59,1979,1,19.62
Bangalore,India,12.97,77.59,1979,2,22.54
Bangalore,India,12.97,77.59,1979,3,27.11
Bangalore,India,12.97,77.59,1979,4,30.25
Bangalore,India,12.97,77.59,1979,5,27.46
Bangalore,India,12.97,77.59,1979,6,22.54
Bangalore,India,12.97,77.59,1979,7,23.21
Bangalore,India,12.97,77.59,1979,8,23.91
Bangalore,India,12.97,77.59,1979,9,24.36
Bangalore,India,12.97,77.59,1979,10,23.2
Bangalore,India,12.97,77.59,1979,11,21.23
Bangalore,India,12.97,77.59,1979,12,20.33
Bangalore,India,12.97,77.59,1980,1,19.23
Bangalore,India,12.97,77.59,1980,2,23.27
Bangalore,India,12.97,77.59,1980,3,27.67
Bangalore,India,12.97,77.59,1980,4,29.85
Bangalore,India,12.97,77.59,1980,5,28.18
Bangalore,India,12.97,77.59,1980,6,24.56
Bangalore,India,12.97,77.59,1980,7,21.8
Bangalore,India,12.97,77.59,1980,8,23.08
Bangalore,India,12.97,77.59,1980,9,23.86
Bangalore,India,12.97,77.59,1980,10,22.85
Bangalore,India,12.97,77.59,1980,11,21.58
Bangalore,India,12.97,77.59,1980,12,19.85
Bangalore,India,12.97,77.59,1981,1,20.32
Bangalore,India,12.97,77.59,1981,2,23.68
Bangalore,India,12.97,77.59,1981,3,26.88
Bangalore,India,12.97,77.59,1981,4,29.41
Bangalore,India,12.97,77.59,1981,5,28.99
Bangalore,India,12.97,77.59,1981,6,24.67
Bangalore,India,12.97,77.59,1981,7,23.15
Bangalore,India,12.97,77.59,1981,8,23.71
Bangalore,India,12.97,77.59,1981,9,24.06
Bangalore,India,12.97,77.59,1981,10,22.12
Bangalore,India,12.97,77.59,1981,11,22.37
Bangalore,India,12.97,77.59,1981,12,19.32
Bangalore,India,12.97,77.59,1982,1,20.87
Bangalore,India,12.97,77.59,1982,2,24.41
Bangalore,India,12.97,77.59,1982,3,26.62
Bangalore,India,12.97,77.59,1982,4,29.08
Bangalore,India,12.97,77.59,1982,5,28.37
Bangalore,India,12.97,77.59,1982,6,24.03
Bangalore,India,12.97,77.59,1982,7,24.79
Bangalore,India,12.97,77.59,1982,8,22.98
Bangalore,India,12.97,77.59,1982,9,23.19
Bangalore,India,12.97,77.59,1982,10,23.72
Bangalore,India,12.97,77.59,1982,11,20.73
Bangalore,India,12.97,77.59,1982,12,19.3
Bangalore,India,12.97,77.59,1983,1,20.82
Bangalore,India,12.97,77.59,1983,2,23.36
Bangalore,India,12.97,77.59,1983,3,27.53
Bangalore,India,12.97,77.59,1983,4,29.22
Bangalore,India,12.97,77.59,1983,5,27.53
Bangalore,India,12.97,77.59,1983,6,24.82
Bangalore,India,12.97,77.59,1983,7,24.82
Bangalore,India,12.97,77.59,1983,8,23.61
Bangalore,India,12.97,77.59,1983,9,23.75
Bangalore,India,12.97,77.59,1983,10,24.08
Bangalore,India,12.97,77.59,1983,11,20.71
Bangalore,India,12.97,77.59,1983,12,20.79
Bangalore,India,12.97,77.59,1984,1,20.75
Bangalore,India,12.97,77.59,1984,2,24.75
Bangalore,India,12.97,77.59,1984,3,27.1
Bangalore,India,12.97,77.59,1984,4,30.88
Bangalore,India,12.97,77.59,1984,5,29.15
Bangalore,India,12.97,77.59,1984,6,25.0
Bangalore,India,12.97,77.59,1984,7,23.78
Bangalore,India,12.97,77.59,1984,8,23.44
Bangalore,India,12.97,77.59,1984,9,24.45
Bangalore,India,12.97,77.59,1984,10,23.71
Bangalore,India,12.97,77.59,1984,11,20.24
Bangalore,India,12.97,77.59,1984,12,18.83
Bangalore,India,12.97,77.59,1985,1,20.5
Bangalore,India,12.97,77.59,1985,2,23.85
Bangalore,India,12.97,77.59,1985,3,27.59
Bangalore,India,12.97,77.59,1985,4,30.48
Bangalore,India,12.97,77.59,1985,5,27.26
Bangalore,India,12.97,77.59,1985,6,24.73
Bangalore,India,12.97,77.59,1985,7,22.36
Bangalore,India,12.97,77.59,1985,8,24.16
Bangalore,India,12.97,77.59,1985,9,23.56
Bangalore,India,12.97,77.59,1985,10,23.92
Bangalore,India,12.97,77.59,1985,11,21.03
Bangalore,India,12.97,77.59,1985,12,20.53
Bangalore,India,12.97,77.59,1986,1,21.38
Bangalore,India,12.97,77.59,1986,2,24.06
Bangalore,India,12.97,77.59,1986,3,27.56
Bangalore,India,12.97,77.59,1986,4,30.05
Bangalore,India,12.97,77.59,1986,5,28.15
Bangalore,India,12.97,77.59,1986,6,25.25
Bangalore,India,12.97,77.59,1986,7,24.8
Bangalore,India,12.97,77.59,1986,8,24.4
Bangalore,India,12.97,77.59,1986,9,23.14
Bangalore,India,12.97,77.59,1986,10,23.9
Bangalore,India,12.97,77.59,1986,11,20.74
Bangalore,India,12.97,77.59,1986,12,20.05
Bangalore,India,12.97,77.59,1987,1,20.98
Bangalore,India,12.97,77.59,1987,2,22.36
Bangalore,India,12.97,77.59,1987,3,26.85
Bangalore,India,12.97,77.59,1987,4,29.47
Bangalore,India,12.97,77.59,1987,5,28.46
Bangalore,India,12.97,77.59,1987,6,23.82
Bangalore,India,12.97,77.59,1987,7,23.94
Bangalore,India,12.97,77.59,1987,8,23.84
Bangalore,India,12.97,77.59,1987,9,23.53
Bangalore,India,12.97,77.59,1987,10,23.14
Bangalore,India,12.97,77.59,1987,11,22.4
Bangalore,India,12.97,77.59,1987,12,20.82
Bangalore,India,12.97,77.59,1988,1,20.35
Bangalore,India,12.97,77.59,1988,2,23.26
Bangalore,India,12.97,77.59,1988,3,28.03
Bangalore,India,12.97,77.59,1988,4,29.43
Bangalore,India,12.97,77.59,1988,5,28.59
Bangalore,India,12.97,77.59,1988,6,25.2
Bangalore,India,12.97,77.59,1988,7,22.35
Bangalore,India,12.97,77.59,1988,8,24.61
Bangalore,India,12.97,77.59,1988,9,23.73
Bangalore,India,12.97,77.59,1988,10,23.4
Bangalore,India,12.97,77.59,1988,11,21.62
Bangalore,India,12.97,77.59,1988,12,19.66
Bangalore,India,12.97,77.59,1989,1,19.49
Bangalore,India,12.97,77.59,1989,2,24.75
Bangalore,India,12.97,77.59,1989,3,27.73
Bangalore,India,12.97,77.59,1989,4,30.01
Bangalore,India,12.97,77.59,1989,5,29.37
Bangalore,India,12.97,77.59,1989,6,23.99
Bangalore,India,12.97,77.59,1989,7,24.03
Bangalore,India,12.97,77.59,1989,8,23.51
Bangalore,India,12.97,77.59,1989,9,24.29
Bangalore,India,12.97,77.59,1989,10,22.21
Bangalore,India,12.97,77.59,1989,11,21.63
Bangalore,India,12.97,77.59,1989,12,19.28
Bangalore,India,12.97,77.59,1990,1,21.02
Bangalore,India,12.97,77.59,1990,2,24.05
Bangalore,India,12.97,77.59,1990,3,27.22
Bangalore,India,12.97,77.59,1990,4,29.22
Bangalore,India,12.97,77.59,1990,5,28.64
Bangalore,India,12.97,77.59,1990,6,24.09
Bangalore,India,12.97,77.59,1990,7,24.31
Bangalore,India,12.97,77.59,1990,8,23.46
Bangalore,India,12.97,77.59,1990,9,21.69
Bangalore,India,12.97,77.59,1990,10,23.46
Bangalore,India,12.97,77.59,1990,11,20.99
Bangalore,India,12.97,77.59,1990,12,18.58
Bangalore,India,12.97,77.59,1991,1,19.87
Bangalore,India,12.97,77.59,1991,2,23.81
Bangalore,India,12.97,77.59,1991,3,28.67
Bangalore,India,12.97,77.59,1991,4,29.96
Bangalore,India,12.97,77.59,1991,5,28.31
Bangalore,India,12.97,77.59,1991,6,25.06
Bangalore,India,12.97,77.59,1991,7,23.42
Bangalore,India,12.97,77.59,1991,8,23.25
Bangalore,India,12.97,77.59,1991,9,22.93
Bangalore,India,12.97,77.59,1991,10,22.51
Bangalore,India,12.97,77.59,1991,11,21.47
Bangalore,India,12.97,77.59,1991,12,19.85
Bangalore,India,12.97,77.59,1992,1,20.69
Bangalore,India,12.97,77.59,1992,2,23.46
Bangalore,India,12.97,77.59,1992,3,27.09
Bangalore,India,12.97,77.59,1992,4,30.18
Bangalore,India,12.97,77.59,1992,5,27.83
Bangalore,India,12.97,77.59,1992,6,25.3
Bangalore,India,12.97,77.59,1992,7,23.05
Bangalore,India,12.97,77.59,1992,8,23.23
Bangalore,India,12.97,77.59,1992,9,22.73
Bangalore,India,12.97,77.59,1992,10,23.41
Bangalore,India,12.97,77.59,1992,11,22.44
Bangalore,India,12.97,77.59,1992,12,20.12
Bangalore,India,12.97,77.59,1993,1,21.46
Bangalore,India,12.97,77.59,1993,2,24.14
Bangalore,India,12.97,77.59,1993,3,27.0
Bangalore,India,12.97,77.59,1993,4,29.54
Bangalore,India,12.97,77.59,1993,5,28.23
Bangalore,India,12.97,77.59,1993,6,25.71
Bangalore,India,12.97,77.59,1993,7,22.94
Bangalore,India,12.97,77.59,1993,8,24.4
Bangalore,India,12.97,77.59,1993,9,24.4
Bangalore,India,12.97,77.59,1993,10,25.05
Bangalore,India,12.97,77.59,1993,11,21.49
Bangalore,India,12.97,77.59,1993,12,20.27
Bangalore,India,12.97,77.59,1994,1,22.39
Bangalore,India,12.97,77.59,1994,2,23.36
Bangalore,India,12.97,77.59,1994,3,26.72
Bangalore,India,12.97,77.59,1994,4,28.48
Bangalore,India,12.97,77.59,1994,5,29.29
Bangalore,India,12.97,77.59,1994,6,23.47
Bangalore,India,12.97,77.59,1994,7,23.53
Bangalore,India,12.97,77.59,1994,8,24.1
Bangalore,India,12.97,77.59,1994,9,23.92
Bangalore,India,12.97,77.59,1994,10,24.09
Bangalore,India,12.97,77.59,1994,11,21.95
Bangalore,India,12.97,77.59,1994,12,20.69
Bangalore,India,12.97,77.59,1995,1,20.14
Bangalore,India,12.97,77.59,1995,2,23.34
Bangalore,India,12.97,77.59,1995,3,27.27
Bangalore,India,12.97,77.59,1995,4,30.39
Bangalore,India,12.97,77.59,1995,5,29.44
Bangalore,India,12.97,77.59,1995,6,25.13
Bangalore,India,12.97,77.59,1995,7,24.64
Bangalore,India,12.97,77.59,1995,8,22.99
Bangalore,India,12.97,77.59,1995,9,24.98
Bangalore,India,12.97,77.59,1995,10,24.88
Bangalore,India,12.97,77.59,1995,11,22.32
Bangalore,India,12.97,77.59,1995,12,21.06
Bangalore,India,12.97,77.59,1996,1,19.67
Bangalore,India,12.97,77.59,1996,2,23.46
Bangalore,India,12.97,77.59,1996,3,27.31
Bangalore,India,12.97,77.59,1996,4,30.33
Bangalore,India,12.97,77.59,1996,5,28.09
Bangalore,India,12.97,77.59,1996,6,25.36
Bangalore,India,12.97,77.59,1996,7,24.79
Bangalore,India,12.97,77.59,1996,8,24.31
Bangalore,India,12.97,77.59,1996,9,24.03
Bangalore,India,12.97,77.59,1996,10,23.14
Bangalore,India,12.97,77.59,1996,11,21.24
Bangalore,India,12.97,77.59,1996,12,20.7
Bangalore,India,12.97,77.59,1997,1,21.39
Bangalore,India,12.97,77.59,1997,2,23.82
Bangalore,India,12.97,77.59,1997,3,27.55
Bangalore,India,12.97,77.59,1997,4,28.43
Bangalore,India,12.97,77.59,1997,5,28.1
Bangalore,India,12.97,77.59,1997,6,26.18
Bangalore,India,12.97,77.59,1997,7,22.95
Bangalore,India,12.97,77.59,1997,8,23.98
Bangalore,India,12.97,77.59,1997,9,24.55
Bangalore,India,12.97,77.59,1997,10,22.97
Bangalore,India,12.97,77.59,1997,11,21.98
Bangalore,India,12.97,77.59,1997,12,20.5
Bangalore,India,12.97,77.59,1998,1,20.87
Bangalore,India,12.97,77.59,1998,2,25.87
Bangalore,India,12.97,77.59,1998,3,26.7
Bangalore,India,12.97,77.59,1998,4,30.61
Bangalore,India,12.97,77.59,1998,5,28.74
Bangalore,India,12.97,77.59,1998,6,25.4
Bangalore,India,12.97,77.59,1998,7,24.17
Bangalore,India,12.97,77.59,1998,8,23.35
Bangalore,India,12.97,77.59,1998,9,24.02
Bangalore,India,12.97,77.59,1998,10,22.56
Bangalore,India,12.97,77.59,1998,11,22.29
Bangalore,India,12.97,77.59,1998,12,20.07
Bangalore,India,12.97,77.59,1999,1,21.33
Bangalore,India,12.97,77.59,1999,2,24.62
Bangalore,India,12.97,77.59,1999,3,28.14
Bangalore,India,12.97,77.59,1999,4,29.99
Bangalore,India,12.97,77.59,1999,5,28.27
Bangalore,India,12.97,77.59,1999,6,24.38
Bangalore,India,12.97,77.59,1999,7,24.71
Bangalore,India,12.97,77.59,1999,8,24.89
Bangalore,India,12.97,77.59,1999,9,23.72
Bangalore,India,12.97,77.59,1999,10,23.91
Bangalore,India,12.97,77.59,1999,11,21.25
Bangalore,India,12.97,77.59,1999,12,20.7
Bangalore,India,12.97,77.59,2000,1,21.37
Bangalore,India,12.97,77.59,2000,2,25.26
Bangalore,India,12.97,77.59,2000,3,27.29
Bangalore,India,12.97,77.59,2000,4,29.64
Bangalore,India,12.97,77.59,2000,5,29.06
Bangalore,India,12.97,77.59,2000,6,25.35
Bangalore,India,12.97,77.59,2000,7,23.75
Bangalore,India,12.97,77.59,2000,8,23.29
Bangalore,India,12.97,77.59,2000,9,24.52
Bangalore,India,12.97,77.59,2000,10,24.4
Bangalore,India,12.97,77.59,2000,11,21.26
Bangalore,India,12.97,77.59,2000,12,20.85
Bangalore,India,12.97,77.59,2001,1,21.74
Bangalore,India,12.97,77.59,2001,2,24.01
Bangalore,India,12.97,77.59,2001,3,27.97
Bangalore,India,12.97,77.59,2001,4,30.31
Bangalore,India,12.97,77.59,2001,5,28.31
Bangalore,India,12.97,77.59,2001,6,24.94
Bangalore,India,12.97,77.59,2001,7,22.41
Bangalore,India,12.97,77.59,2001,8,24.53
Bangalore,India,12.97,77.59,2001,9,22.82
Bangalore,India,12.97,77.59,2001,10,24.97
Bangalore,India,12.97,77.59,2001,11,21.69
Bangalore,India,12.97,77.59,2001,12,19.77
Bangalore,India,12.97,77.59,2002,1,20.5
Bangalore,India,12.97,77.59,2002,2,23.73
Bangalore,India,12.97,77.59,2002,3,28.93
Bangalore,India,12.97,77.59,2002,4,28.19
Bangalore,India,12.97,77.59,2002,5,29.83
Bangalore,India,12.97,77.59,2002,6,25.17
Bangalore,India,12.97,77.59,2002,7,23.09
Bangalore,India,12.97,77.59,2002,8,23.18
Bangalore,India,12.97,77.59,2002,9,25.11
Bangalore,India,12.97,77.59,2002,10,23.27
Bangalore,India,12.97,77.59,2002,11,21.13
Bangalore,India,12.97,77.59,2002,12,20.73
Bangalore,India,12.97,77.59,2003,1,21.19
Bangalore,India,12.97,77.59,2003,2,23.3
Bangalore,India,12.97,77.59,2003,3,28.11
Bangalore,India,12.97,77.59,2003,4,29.24
Bangalore,India,12.97,77.59,2003,5,29.72
Bangalore,India,12.97,77.59,2003,6,25.7
Bangalore,India,12.97,77.59,2003,7,24.33
Bangalore,India,12.97,77.59,2003,8,24.21
Bangalore,India,12.97,77.59,2003,9,25.19
Bangalore,India,12.97,77.59,2003,10,23.95
Bangalore,India,12.97,77.59,2003,11,21.13
Bangalore,India,12.97,77.59,2003,12,20.27
Bangalore,India,12.97,77.59,2004,1,22.43
Bangalore,India,12.97,77.59,2004,2,23.26
Bangalore,India,12.97,77.59,2004,3,27.72
Bangalore,India,12.97,77.59,2004,4,30.26
Bangalore,India,12.97,77.59,2004,5,28.93
Bangalore,India,12.97,77.59,2004,6,24.28
Bangalore,India,12.97,77.59,2004,7,24.76
Bangalore,India,12.97,77.59,2004,8,25.6
Bangalore,India,12.97,77.59,2004,9,24.11
Bangalore,India,12.97,77.59,2004,10,23.34
Bangalore,India,12.97,77.59,2004,11,20.89
Bangalore,India,12.97,77.59,2004,12,20.15
Bangalore,India,12.97,77.59,2005,1,21.76
Bangalore,India,12.97,77.59,2005,2,24.32
Bangalore,India,12.97,77.59,2005,3,27.99
Bangalore,India,12.97,77.59,2005,4,29.58
Bangalore,India,12.97,77.59,2005,5,28.23
Bangalore,India,12.97,77.59,2005,6,25.57
Bangalore,India,12.97,77.59,2005,7,24.63
Bangalore,India,12.97,77.59,2005,8,22.91
Bangalore,India,12.97,77.59,2005,9,25.1
Bangalore,India,12.97,77.59,2005,10,24.39
Bangalore,India,12.97,77.59,2005,11,22.97
